restaurant,Category,Name,Calories,Carbs,Fat
Arby's,Sides,Roast Beef Max,470,49,27
Arby's,Sandwiches,Angus Three Cheese & Bacon Sandwich,610,46,29
Arby's,Sandwiches,Prime-Cut™ Chicken Tenders (5),660,46,33
Arby's,Chicken,Chopped Farmhouse Chicken Salad – Crispy,610,52,28
Arby's,Salads,Mozzarella Sticks – (4),430,30,24
Arby's,Sides,Vanilla Shake - Regular,440,39,23
Arby's,Shakes,Jr Vanilla Shake,480,74,15
Arby's,Shakes,Turkey Bacon Club Toasted Sub,290,45,9
Arby's,Sandwiches,Loaded Potato Bites® – (5),480,47,21
Arby's,Sides,Arby’s Sauce® Adds,350,32,21
Arby's,Sandwiches,Angus Cool Deli Sandwich,15,3,0
Arby's,Sandwiches,Tangy Barbeque Sauce Adds,640,47,35
Arby's,Sides,Chopped Farmhouse Chicken Salad – Roast,45,11,0
Arby's,Salads,Mozzarella Sticks – (6),250,11,13
Arby's,Sides,Jr Roast Beef Sandwich,660,59,34
Arby's,Sandwiches,Sausage Biscuit,210,24,8
Arby's,Breakfast,Chicken Cordon Bleu – Crispy,460,33,31
Arby's,Chicken,Loaded Potato Bites® – (8),620,51,30
Arby's,Sides,Horsey Sauce® Adds,570,51,34
Arby's,Sandwiches,Angus Cool Deli Wrap,50,3,5
Arby's,Wraps,Buffalo Dipping Sauce Adds,620,41,36
Arby's,Sides,Chopped Side Salad,10,1,1
Arby's,Salads,Jr Roast Beef,70,4,5
Arby's,Kid's Meals,1% Lowfat Chocolate Milk*,210,24,8
Arby's,Kid's Meals,Jr Chicken Sandwich,160,28,2
Arby's,Sandwiches,Sausage Gravy Biscuit,340,33,17
Arby's,Breakfast,Chicken Cordon Bleu – Roast,460,45,26
Arby's,Chicken,Homestyle Fries – Kids,490,40,21
Arby's,Kid's Meals,Beef'n Cheddar Classic,240,35,10
Arby's,Sandwiches,Cravin’ Chicken Sandwich – Crispy,450,43,21
Arby's,Sandwiches,Honey Dijon Mustard Sauce Adds,500,53,21
Arby's,Sides,Curly Fries – Small,140,5,13
Arby's,French Fries,Prime-Cut™ Chicken Tenders - (2),450,55,24
Arby's,Kid's Meals,Chocolate Shake - Small,240,21,11
Arby's,Shakes,Jr Ham & Cheddar Sandwich,450,75,12
Arby's,Sandwiches,Chicken Biscuit*,210,26,6
Arby's,Breakfast,Super Roast Beef,350,39,15
Arby's,Sandwiches,Homestyle Fries – Small,440,44,20
Arby's,French Fries,Beef'n Cheddar Mild,360,52,16
Arby's,Sandwiches,Cravin’ Chicken Sandwich – Roast,550,43,28
Arby's,Sandwiches,Ranch Dipping Sauce Adds,370,42,12
Arby's,Sides,Curly Fries – Medium,160,2,16
Arby's,French Fries,Curly Fries – Kids,600,74,31
Arby's,Kid's Meals,Chocolate Shake - Regular,270,33,14
Arby's,Shakes,Curly Fries – Value,570,98,15
Arby's,French Fries,"Bacon, Egg & Cheese Biscuit",270,33,14
Arby's,Breakfast,Arby’s Melt,450,34,26
Arby's,Sandwiches,Homestyle Fries – Medium,390,39,16
Arby's,French Fries,Beef'n Cheddar Max,480,69,21
Arby's,Sandwiches,Chicken Bacon & Swiss – Crispy,680,46,37
Arby's,Sandwiches,Reuben Sandwich,600,53,28
Arby's,Sandwiches,Curly Fries – Large,700,64,32
Arby's,French Fries,Potato Cakes (2),710,87,37
Arby's,Kid's Meals,Jamocha Shake - Small,260,28,15
Arby's,Shakes,Apple Turnover,440,75,12
Arby's,Desserts,"Sausage, Egg & Cheese Wrap",440,68,17
Arby's,Breakfast,Ham & Swiss Melt,740,45,47
Arby's,Sandwiches,Homestyle Fries – Large,300,37,8
Arby's,French Fries,Bacon Beef ‘n Cheddar,610,86,26
Arby's,Sandwiches,Chicken Bacon & Swiss – Roast,520,43,26
Arby's,Sandwiches,Roast Turkey & Swiss Sandwich,470,43,19
Arby's,Sandwiches,Potato Cakes (2),710,78,28
Arby's,Sides,Applesauce,260,28,15
Arby's,Kid's Meals,Jamocha Shake - Regular,80,21,0
Arby's,Shakes,Cherry Turnover,570,97,15
Arby's,Desserts,"Ham, Egg & Cheese Sourdough",440,67,17
Arby's,Breakfast,Jr Deluxe Sandwich,480,46,20
Arby's,Sandwiches,,270,25,14
Atlanta Bread Company,Sandwiches,Kid’S Grilled Cheese,780,59,41
Atlanta Bread Company,Kid's Meals,Baked Potato,390,46,15
Atlanta Bread Company,Soups,New England Clam Chowder,230,23,13
Atlanta Bread Company,Soups,Basil Pesto Pasta,190,16,9
Atlanta Bread Company,Entrees,French Toast With Maple Syrup,500,6,10
Atlanta Bread Company,Breakfast,Asiago Bagel,640,121,11
Atlanta Bread Company,Breakfast,Olive Cream Cheese,390,53,11
Atlanta Bread Company,Breakfast,Bear Claw,180,2,17
Atlanta Bread Company,Breakfast,Cheese Croissant,540,71,24
Atlanta Bread Company,Breakfast,Shortbread Cookie,360,41,19
Atlanta Bread Company,Desserts,Asiago Focaccia,410,45,24
Atlanta Bread Company,Breads,Honey Maple Ham On Honey Wheat,290,39,9
Atlanta Bread Company,Sandwiches,Chicken Waldorf,410,64,5
Atlanta Bread Company,Sandwiches,Balsamic Bleu Salad,450,29,29
Atlanta Bread Company,Salads,Homestyle Chicken & Dumpling,330,35,18
Atlanta Bread Company,Soups,Chicken Pesto Calzone,400,17,34
Atlanta Bread Company,Pizzas,Penne Pomodoro,840,95,33
Atlanta Bread Company,Entrees,Scrambled Eggs,970,79,43
Atlanta Bread Company,Breakfast,Banana Nut Muffin,190,1,13
Atlanta Bread Company,Breakfast,Banana Nut Muffin Top,610,63,36
Atlanta Bread Company,Breakfast,Pecan Roll,420,39,26
Atlanta Bread Company,Breakfast,Chocolate Toffee Cookie,860,72,59
Atlanta Bread Company,Desserts,Key Lime Pie,410,56,19
Atlanta Bread Company,Desserts,Rye Loaf,520,65,26
Atlanta Bread Company,Breads,Tuna Salad On French,90,18,1
Atlanta Bread Company,Sandwiches,Chicken Pesto Panini,630,57,33
Atlanta Bread Company,Sandwiches,Chopstix Chicken Salad,710,80,26
Atlanta Bread Company,Salads,Frontier Chicken Chili,240,22,10
Atlanta Bread Company,Soups,Four Cheese Pizza,290,26,10
Atlanta Bread Company,Pizzas,"Bacon, Egg & Cheese Sandwich",530,46,23
Atlanta Bread Company,Breakfast,Ham & Swiss Omelette,490,52,21
Atlanta Bread Company,Breakfast,Blueberry Muffin,500,3,35
Atlanta Bread Company,Breakfast,Blueberry Muffin Top,320,41,15
Atlanta Bread Company,Breakfast,Raspberry Cheese Danish,250,31,12
Atlanta Bread Company,Breakfast,Toffee Chocolate Chunk Cookie,440,63,18
Atlanta Bread Company,Desserts,Cookies And Cream Cheesecake,460,59,23
Atlanta Bread Company,Desserts,Sourdough Baguette,440,46,26
Atlanta Bread Company,Breads,Bella Chicken Sandwich,90,18,0
Atlanta Bread Company,Sandwiches,Turkey Club Panini,610,34,38
Atlanta Bread Company,Sandwiches,House Salad,710,81,24
Atlanta Bread Company,Salads,Chicken Peppercorn,90,13,2
Atlanta Bread Company,Soups,Asiago Cream Pasta,430,13,34
Atlanta Bread Company,Entrees,Belgian Waffle With Maple Syrup & Whipped Cream,920,76,50
Atlanta Bread Company,Breakfast,Tomato Bacon Omelette,530,83,18
Atlanta Bread Company,Breakfast,Cinnamon Raisin Bagel,360,3,27
Atlanta Bread Company,Breakfast,Honey Raisin Walnut Cream Cheese,270,55,1
Atlanta Bread Company,Breakfast,Apple Danish,190,14,14
Atlanta Bread Company,Breakfast,Chocolate Croissant,460,67,18
Atlanta Bread Company,Breakfast,Peanut Butter Cookie,560,68,28
Atlanta Bread Company,Desserts,Caramel Nut Cheesecake,440,42,37
Atlanta Bread Company,Desserts,California Avocado,660,57,43
Atlanta Bread Company,Sandwiches,Kid’S Peanut Butter & Jelly,930,98,50
Atlanta Bread Company,Kid's Meals,Baja Chicken Enchilada,550,89,15
Atlanta Bread Company,Soups,Chicken Parmesan,330,23,19
Atlanta Bread Company,Entrees,Morning Classic With Ham,910,89,34
Atlanta Bread Company,Breakfast,Plain Cream Cheese,420,39,15
Atlanta Bread Company,Breakfast,Low Fat Pumpkin Muffin,190,1,19
Atlanta Bread Company,Breakfast,Cheese Danish,240,51,2
Atlanta Bread Company,Breakfast,French Croissant,490,66,22
Atlanta Bread Company,Breakfast,Double Chocolate Brownie,330,37,17
Atlanta Bread Company,Desserts,Asiago Loaf,450,73,19
Atlanta Bread Company,Breads,French Baguette,80,14,1
Atlanta Bread Company,Breads,Nine Grain Bread,90,19,0
Atlanta Bread Company,Breads,Chicken Salad On Sourdough,120,22,2
Atlanta Bread Company,Sandwiches,Turkey Bacon Rustica,440,42,19
Atlanta Bread Company,Sandwiches,Kid’S Penne And Cheese,960,62,56
Atlanta Bread Company,Kid's Meals,Chicken & Sausage Gumbo,470,69,11
Atlanta Bread Company,Soups,Bbq Chicken Pizza,190,24,6
Atlanta Bread Company,Pizzas,Fettuccine Salmone,320,52,5
Atlanta Bread Company,Entrees,Morning Classic With Sausage,860,83,35
Atlanta Bread Company,Breakfast,Sesame Seed Bagel,650,32,40
Atlanta Bread Company,Breakfast,Vegetable Cream Cheese,390,63,9
Atlanta Bread Company,Breakfast,Pumpkin Muffin,180,7,15
Atlanta Bread Company,Breakfast,Gooey Butter Danish,530,83,20
Atlanta Bread Company,Breakfast,Chocolate Chunk Cookie,560,74,26
Atlanta Bread Company,Desserts,Carrot Cake Cheesecake,430,58,21
Atlanta Bread Company,Desserts,Pumpernickel Loaf,680,53,49
Atlanta Bread Company,Breads,Ny Hot Pastrami,110,22,1
Atlanta Bread Company,Sandwiches,Kid’S Cheese Pizza,660,59,29
Atlanta Bread Company,Kid's Meals,Broccoli & Cheese,300,44,7
Atlanta Bread Company,Soups,Wisconsin Cheese,250,14,17
Atlanta Bread Company,Soups,Penne Bolognese,290,24,15
Atlanta Bread Company,Entrees,Morning Classic With Bacon,980,180,13
Atlanta Bread Company,Breakfast,Poppy Seed Bagel,420,31,21
Atlanta Bread Company,Breakfast,Raspberry Cream Cheese,340,62,5
Atlanta Bread Company,Breakfast,Mocha Chip Muffin,100,8,8
Atlanta Bread Company,Breakfast,Cinnamon Roll,620,79,30
Atlanta Bread Company,Breakfast,Raspberry Cheese Croissant,640,91,26
Atlanta Bread Company,Breakfast,Creamy Caramel Brownie,430,63,18
Atlanta Bread Company,Desserts,French Loaf,460,73,19
Atlanta Bread Company,Breads,Panini Bread,110,23,0
Atlanta Bread Company,Breads,Turkey On Nine Grain,430,78,8
Atlanta Bread Company,Sandwiches,Chicken Cordon Bleu Panini,370,50,6
Atlanta Bread Company,Sandwiches,Salsa Fresca Salmon Salad,670,80,19
Atlanta Bread Company,Salads,Classic Beef Chili,560,40,29
Atlanta Bread Company,Soups,Margherita Pizza,290,33,10
Atlanta Bread Company,Pizzas,Egg & Cheese Sandwich,480,43,22
Atlanta Bread Company,Breakfast,Florentine Omelette,440,52,17
Atlanta Bread Company,Breakfast,Chocolate Chip Muffin,460,6,34
Atlanta Bread Company,Breakfast,Chocolate Chip Muffin Top,640,83,31
Atlanta Bread Company,Breakfast,Sticky Bun,390,51,19
Atlanta Bread Company,Breakfast,White Chocolate Macadamia Nut Cookie,560,66,30
Atlanta Bread Company,Desserts,Pecan Turtle Cheesecake,470,52,26
Atlanta Bread Company,Desserts,Ciabatta,610,54,41
Atlanta Bread Company,Breads,Sourdough Bread,270,55,2
Atlanta Bread Company,Breads,Veggie On Nine Grain,140,28,0
Atlanta Bread Company,Sandwiches,Cubano Panini,500,52,25
Atlanta Bread Company,Sandwiches,Caesar Salad,650,80,19
Atlanta Bread Company,Salads,Tomato Fennel & Dill,150,7,9
Atlanta Bread Company,Soups,Pepperoni Pizza,290,18,23
Atlanta Bread Company,Pizzas,"Ham, Egg & Cheddar Cheese Sandwich",340,44,10
Atlanta Bread Company,Breakfast,Spanish Omelette,500,54,18
Atlanta Bread Company,Breakfast,Mocha Chip Muffin Top,470,5,35
Atlanta Bread Company,Breakfast,Almond Croissant,410,53,20
Atlanta Bread Company,Breakfast,"Chocolate, Oatmeal And Craisin Cookie",620,67,35
Atlanta Bread Company,Desserts,Plain Cheesecake,410,60,17
Atlanta Bread Company,Desserts,Sourdough Soup Bowl,570,52,36
Atlanta Bread Company,Breads,Abc Special,390,80,1
Atlanta Bread Company,Sandwiches,Italian Vegetarian Panini,750,57,38
Atlanta Bread Company,Sandwiches,Greek Salad,570,84,16
Atlanta Bread Company,Salads,White Pizza,240,15,16
Atlanta Bread Company,Pizzas,"Sausage, Egg & Cheese Sandwich",460,46,22
Atlanta Bread Company,Breakfast,Three Cheese Omelette,750,53,43
Atlanta Bread Company,Breakfast,Chive Cream Cheese,1100,6,85
Atlanta Bread Company,Breakfast,Low Fat Pumpkin Muffin Top,170,6,15
Atlanta Bread Company,Breakfast,Apple Croissant,200,43,2
Atlanta Bread Company,Breakfast,Oatmeal Raisin Cookie,420,65,15
Atlanta Bread Company,Desserts,Pumpkin Cheesecake,370,59,14
Atlanta Bread Company,Desserts,,510,50,31
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Chicken Supremes Salad,515,35,34
Bojangle's Famous Chicken 'n Biscuits,Salads,12 piece Supremes box (serves 3-5),460,33,18
Bojangle's Famous Chicken 'n Biscuits,Entrees,Cole Slaw,2230,228,92
Bojangle's Famous Chicken 'n Biscuits,Sides,Seasoned Fries,255,18,20
Bojangle's Famous Chicken 'n Biscuits,Sides,2 Sausage Biscuits,300,27,20
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Steak Biscuit,840,66,54
Bojangle's Famous Chicken 'n Biscuits,Sides,"Bacon, Egg & Cheese",555,44,35
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Cajun Filet Club Sandwich,550,35,37
Bojangle's Famous Chicken 'n Biscuits,Sandwiches,Wing,640,44,39
Bojangle's Famous Chicken 'n Biscuits,Chicken,Bojangles Cajun Pintos,200,10,13
Bojangle's Famous Chicken 'n Biscuits,Sides,Plain Biscuit,110,20,0
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Grilled Chicken Salad,280,33,14
Bojangle's Famous Chicken 'n Biscuits,Salads,8 piece & 4 biscuit box (serves 3-5),305,11,11
Bojangle's Famous Chicken 'n Biscuits,Entrees,Green Beans,3534,218,216
Bojangle's Famous Chicken 'n Biscuits,Sides,1 Breast Dinner,35,7,0
Bojangle's Famous Chicken 'n Biscuits,Entrees,Sausage Biscuit,940,65,54
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Leg,420,33,27
Bojangle's Famous Chicken 'n Biscuits,Chicken,Bo-Tato Rounds ,230,9,15
Bojangle's Famous Chicken 'n Biscuits,Sides,Macaroni ‘N Cheese,350,35,22
Bojangle's Famous Chicken 'n Biscuits,Sides,2 piece Dinner (breast & wing),240,33,7
Bojangle's Famous Chicken 'n Biscuits,Entrees,Sausage & Egg Biscuit,1095,75,67
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Breast,545,34,38
Bojangle's Famous Chicken 'n Biscuits,Chicken,Bo-Tato Rounds ,440,12,26
Bojangle's Famous Chicken 'n Biscuits,Sides,Green Beans,230,24,14
Bojangle's Famous Chicken 'n Biscuits,Sides,2 Breast Dinner,120,24,0
Bojangle's Famous Chicken 'n Biscuits,Entrees,3 wing Dinner,1380,77,80
Bojangle's Famous Chicken 'n Biscuits,Entrees,Cajun Filet Biscuit,1090,83,67
Bojangle's Famous Chicken 'n Biscuits,Sides,Cajun Filet Sandwich,515,45,28
Bojangle's Famous Chicken 'n Biscuits,Sandwiches,Supreme,495,43,27
Bojangle's Famous Chicken 'n Biscuits,Chicken,Bojangles Cajun Pintos,90,8,3
Bojangle's Famous Chicken 'n Biscuits,Sides,Mashed Potatoes ‘N Gravy,380,70,1
Bojangle's Famous Chicken 'n Biscuits,Sides,3 wing Dinner,555,77,23
Bojangle's Famous Chicken 'n Biscuits,Entrees,2 Piece Supremes Kids’ Meal,1090,83,67
Bojangle's Famous Chicken 'n Biscuits,Kid's Meals,"Unsweetened Iced Tea (32oz, with ice)",680,69,34
Bojangle's Famous Chicken 'n Biscuits,Drinks,Country Ham & Egg Biscuit,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Grilled Chicken Club,480,34,29
Bojangle's Famous Chicken 'n Biscuits,Sandwiches,Roasted Chicken Bites,520,34,27
Bojangle's Famous Chicken 'n Biscuits,Chicken,Bojangles’ Dirty Rice,280,9,11
Bojangle's Famous Chicken 'n Biscuits,Sides,Picnic Grits,165,24,6
Bojangle's Famous Chicken 'n Biscuits,Sides,1 Breast Dinner,230,47,2
Bojangle's Famous Chicken 'n Biscuits,Entrees,Chicken Leg Kids’ meal,940,65,54
Bojangle's Famous Chicken 'n Biscuits,Kid's Meals,Country Ham Biscuit,730,62,43
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Grilled Chicken Sandwich,355,33,18
Bojangle's Famous Chicken 'n Biscuits,Sandwiches,12 piece & 6 biscuit box (serves 5-7),375,33,15
Bojangle's Famous Chicken 'n Biscuits,Entrees,Bojangles’ Dirty Rice,5300,327,324
Bojangle's Famous Chicken 'n Biscuits,Sides,Seasoned Fries,570,83,20
Bojangle's Famous Chicken 'n Biscuits,Sides,2 Breast Dinner,215,20,14
Bojangle's Famous Chicken 'n Biscuits,Entrees,Mac ‘N Cheese Kids’ Meal,1380,77,80
Bojangle's Famous Chicken 'n Biscuits,Kid's Meals,Gravy Biscuit,735,86,35
Bojangle's Famous Chicken 'n Biscuits,Breakfast,Garden Salad,390,43,20
Bojangle's Famous Chicken 'n Biscuits,Salads,20 piece & 10 biscuit box serves 9-11),190,9,9
Bojangle's Famous Chicken 'n Biscuits,Entrees,Cole Slaw,8820,545,540
Bojangle's Famous Chicken 'n Biscuits,Sides,Seasoned Fries,870,61,68
Bojangle's Famous Chicken 'n Biscuits,Sides,2 piece Dinner (leg & thigh),530,49,35
Bojangle's Famous Chicken 'n Biscuits,Entrees,Coffee (22oz),1100,74,69
Bojangle's Famous Chicken 'n Biscuits,Drinks,Thigh,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Chicken,Bo-Tato Rounds ,370,12,26
Bojangle's Famous Chicken 'n Biscuits,Sides,Macaroni ‘N Cheese,580,59,36
Bojangle's Famous Chicken 'n Biscuits,Sides,2 piece Dinner (leg & thigh),911,114,24
Bojangle's Famous Chicken 'n Biscuits,Entrees,Cinnamon Pecan Twist,1100,74,69
Bojangle's Famous Chicken 'n Biscuits,Desserts,"Unsweetened Iced Tea (16oz, with ice)",270,36,12
Bojangle's Famous Chicken 'n Biscuits,Drinks,Mashed Potatoes ‘N Gravy,0,0,0
Bojangle's Famous Chicken 'n Biscuits,Sides,3 piece Dinner (leg & 2 thighs),150,21,6
Bojangle's Famous Chicken 'n Biscuits,Entrees,Sweet Potato Pie,1470,86,95
Bojangle's Famous Chicken 'n Biscuits,Desserts,"Unsweetened Iced Tea (22oz, with ice)",410,48,23
Bojangle's Famous Chicken 'n Biscuits,Drinks,2 piece Dinner (breast & wing),0,0,0
Bojangle's Famous Chicken 'n Biscuits,Entrees,Coffee (16oz),1095,75,67
Bojangle's Famous Chicken 'n Biscuits,Drinks,3 piece Dinner (leg & 2 thighs),0,0,0
Bojangle's Famous Chicken 'n Biscuits,Entrees,"Sweet Iced Tea (16oz, with ice)",1470,86,95
Bojangle's Famous Chicken 'n Biscuits,Drinks,Bo-Berry Biscuit,70,18,0
Bojangle's Famous Chicken 'n Biscuits,Desserts,"Sweet Iced Tea (32oz, with ice)",375,55,15
Bojangle's Famous Chicken 'n Biscuits,Drinks,"Sweet Iced Tea (22oz, with ice)",150,37,0
Bojangle's Famous Chicken 'n Biscuits,Drinks,,100,25,0
Buffalo Wild Wings,Appetizers,Potato Wedges Regular with cheese,1120,108,52
Buffalo Wild Wings,Sides,French fries,390,41,23
Buffalo Wild Wings,Sides,Boneless (each),280,42,10
Buffalo Wild Wings,Wings,Grilled Blackened Chicken Salad,88,3,6
Buffalo Wild Wings,Salads,Big Jack Daddy Burger,660,23,39
Buffalo Wild Wings,Burgers,Buffalo Ranch Chicken Sandwich,900,53,56
Buffalo Wild Wings,Sandwiches,Parmesan Garlic Flatbread,800,60,49
Buffalo Wild Wings,Sandwiches,Mini Corn Dogs (5),863,55,44
Buffalo Wild Wings,Kid's Meals,Asian Zing,357,25,12
Buffalo Wild Wings,Wing Sauces,The Sampler,90,22,0
Buffalo Wild Wings,Appetizers,3/4 lb Popcorn Shrimp,1520,128,76
Buffalo Wild Wings,Appetizers,French Fries Basket,880,88,44
Buffalo Wild Wings,Sides,Side Salad,560,84,20
Buffalo Wild Wings,Sides,Ribs & Chicken Tenders,210,14,15
Buffalo Wild Wings,Entrees,Grilled Chicken Salad,1860,112,118
Buffalo Wild Wings,Salads,Cheeseburger,640,20,38
Buffalo Wild Wings,Burgers,Jerk Chicken Sandwich,780,44,51
Buffalo Wild Wings,Sandwiches,New York Cheesecake,530,56,10
Buffalo Wild Wings,Desserts,French Fries Regular,460,47,28
Buffalo Wild Wings,Kid's Meals,Caribbean Jerk,280,42,10
Buffalo Wild Wings,Wing Sauces,Ballpark Sampler,80,12,3
Buffalo Wild Wings,Appetizers,Mozzarella Sticks,1347,103,77
Buffalo Wild Wings,Appetizers,French Fries Regular,560,52,22
Buffalo Wild Wings,Sides,Onion Rings Regular,280,42,10
Buffalo Wild Wings,Sides,Ribs & Popcorn Shrimp,460,52,26
Buffalo Wild Wings,Entrees,Chicken Tender Salad,1480,84,92
Buffalo Wild Wings,Salads,French Fries,990,74,68
Buffalo Wild Wings,French Fries,Pulled Pork Sandwich,280,42,10
Buffalo Wild Wings,Sandwiches,Deep-dish Apple Pie,570,61,25
Buffalo Wild Wings,Desserts,Kids' Ice Cream,590,105,18
Buffalo Wild Wings,Kid's Meals,Hot,210,33,8
Buffalo Wild Wings,Wing Sauces,Crispy Southwest Dippers,50,2,4
Buffalo Wild Wings,Appetizers,Queso Chili Fries,630,78,25
Buffalo Wild Wings,Appetizers,Onion Rings Basket,862,92,40
Buffalo Wild Wings,Sides,Buffalo Chips Regular,1100,130,55
Buffalo Wild Wings,Sides,Ribs & Boneless Wings,257,47,5
Buffalo Wild Wings,Entrees,Garden Salad,1960,88,126
Buffalo Wild Wings,Salads,Southwest Chicken Queso Wrap,420,28,30
Buffalo Wild Wings,Wraps,Honey BBQ Bacon Chicken Sandwich,490,73,7
Buffalo Wild Wings,Sandwiches,Chocolate Fudge Cake,530,42,18
Buffalo Wild Wings,Desserts,Sweet BBQ,820,127,33
Buffalo Wild Wings,Wing Sauces,Hot BBQ,40,8,0
Buffalo Wild Wings,Wing Sauces,Mini Corn Dogs,40,6,2
Buffalo Wild Wings,Appetizers,Chicken Quesadilla,713,49,24
Buffalo Wild Wings,Appetizers,Onion Rings Regular,800,70,35
Buffalo Wild Wings,Sides,Potato Wedges Regular,460,52,26
Buffalo Wild Wings,Sides,Chicken Tenders & Popcorn Shrimp,280,40,14
Buffalo Wild Wings,Entrees,Chicken Caesar Salad,1120,110,62
Buffalo Wild Wings,Salads,Buffalo Ranch Chicken Wrap,490,10,27
Buffalo Wild Wings,Wraps,Grilled Chicken Sandwich,1020,97,59
Buffalo Wild Wings,Sandwiches,Kids Cheeseburger Slammer,470,50,7
Buffalo Wild Wings,Kid's Meals,Teriyaki,400,20,26
Buffalo Wild Wings,Wing Sauces,Mango Habanera,70,14,0
Buffalo Wild Wings,Wing Sauces,Chips & Salsa,80,20,0
Buffalo Wild Wings,Appetizers,Chili Con Queso Dip,500,46,30
Buffalo Wild Wings,Appetizers,Buffalo Chips Basket,920,100,48
Buffalo Wild Wings,Sides,Tortilla chips and salsa,514,93,9
Buffalo Wild Wings,Sides,Ribs & Traditional Wings,250,23,15
Buffalo Wild Wings,Entrees,Side Salad,1860,74,124
Buffalo Wild Wings,Salads,Chicken Tender Wrap,210,14,15
Buffalo Wild Wings,Wraps,Crispy Fish Sandwich,1040,125,46
Buffalo Wild Wings,Sandwiches,Boneless Wings (4),550,22,22
Buffalo Wild Wings,Kid's Meals,Mild,288,0,20
Buffalo Wild Wings,Wing Sauces,Wild®,50,2,5
Buffalo Wild Wings,Wing Sauces,Cheeseburger Slammers,50,4,4
Buffalo Wild Wings,Appetizers,Naked Tenders (6 each),1559,98,92
Buffalo Wild Wings,Appetizers,Buffalo Chips Basket with cheese,260,34,12
Buffalo Wild Wings,Sides,Naked Tenders (each ),734,95,27
